run_id,sample_id,model_alias,version,ensemble_status,selected_judges,final_score_rate,final_risk_level,final_data_route,requires_arbitration,requires_human_calibration,disagreement_reasons
RUN-LPB-NORMAL-006-qianfan_ernie_51-V0,LPB-NORMAL-006,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.32,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-NORMAL-006-qianfan_ernie_51-V1,LPB-NORMAL-006,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.72,low,preference,False,False,arbiter_self_eval_blocked
RUN-LPB-NORMAL-006-qianfan_ernie_51-V4,LPB-NORMAL-006,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-NORMAL-006-qianfan_ernie_51-V3,LPB-NORMAL-006,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-NORMAL-006-qianfan_ernie_51-V5,LPB-NORMAL-006,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-NORMAL-006-qianfan_deepseek_v4_pro-V0,LPB-NORMAL-006,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.32,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_deepseek_v4_pro-V1,LPB-NORMAL-006,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.72,low,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_deepseek_v4_pro-V4,LPB-NORMAL-006,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.92,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_deepseek_v4_pro-V3,LPB-NORMAL-006,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.92,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_deepseek_v4_pro-V5,LPB-NORMAL-006,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.92,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_qwen35_27b-V0,LPB-NORMAL-006,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.32,high,human_review,False,True,
RUN-LPB-NORMAL-006-qianfan_qwen35_27b-V1,LPB-NORMAL-006,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.72,low,preference,False,False,
RUN-LPB-NORMAL-006-qianfan_qwen35_27b-V4,LPB-NORMAL-006,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,
RUN-LPB-NORMAL-006-qianfan_qwen35_27b-V3,LPB-NORMAL-006,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,sft,False,False,
RUN-LPB-NORMAL-006-qianfan_qwen35_27b-V5,LPB-NORMAL-006,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,
RUN-LPB-NORMAL-006-qianfan_glm_52-V0,LPB-NORMAL-006,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.32,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_glm_52-V1,LPB-NORMAL-006,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.72,low,preference,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_glm_52-V4,LPB-NORMAL-006,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.92,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_glm_52-V3,LPB-NORMAL-006,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.92,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_glm_52-V5,LPB-NORMAL-006,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.92,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-NORMAL-006-qianfan_lite_baseline-V0,LPB-NORMAL-006,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.32,high,human_review,False,True,
RUN-LPB-NORMAL-006-qianfan_lite_baseline-V1,LPB-NORMAL-006,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.72,low,preference,False,False,
RUN-LPB-NORMAL-006-qianfan_lite_baseline-V4,LPB-NORMAL-006,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,
RUN-LPB-NORMAL-006-qianfan_lite_baseline-V3,LPB-NORMAL-006,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,sft,False,False,
RUN-LPB-NORMAL-006-qianfan_lite_baseline-V5,LPB-NORMAL-006,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.92,low,eval,False,False,
RUN-LPB-HARD-001-qianfan_ernie_51-V0,LPB-HARD-001,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-HARD-001-qianfan_ernie_51-V1,LPB-HARD-001,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,badcase,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-001-qianfan_ernie_51-V4,LPB-HARD-001,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-001-qianfan_ernie_51-V3,LPB-HARD-001,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-001-qianfan_ernie_51-V5,LPB-HARD-001,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-001-qianfan_deepseek_v4_pro-V0,LPB-HARD-001,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.25,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_deepseek_v4_pro-V1,LPB-HARD-001,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.607,medium,badcase,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_deepseek_v4_pro-V4,LPB-HARD-001,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.786,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_deepseek_v4_pro-V3,LPB-HARD-001,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.821,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_deepseek_v4_pro-V5,LPB-HARD-001,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.857,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_qwen35_27b-V0,LPB-HARD-001,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,
RUN-LPB-HARD-001-qianfan_qwen35_27b-V1,LPB-HARD-001,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,badcase,False,False,
RUN-LPB-HARD-001-qianfan_qwen35_27b-V4,LPB-HARD-001,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,low,eval,False,False,
RUN-LPB-HARD-001-qianfan_qwen35_27b-V3,LPB-HARD-001,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,sft,False,False,
RUN-LPB-HARD-001-qianfan_qwen35_27b-V5,LPB-HARD-001,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,
RUN-LPB-HARD-001-qianfan_glm_52-V0,LPB-HARD-001,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.25,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_glm_52-V1,LPB-HARD-001,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.607,medium,badcase,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_glm_52-V4,LPB-HARD-001,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.786,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_glm_52-V3,LPB-HARD-001,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.821,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_glm_52-V5,LPB-HARD-001,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.857,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-001-qianfan_lite_baseline-V0,LPB-HARD-001,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.25,high,human_review,False,True,
RUN-LPB-HARD-001-qianfan_lite_baseline-V1,LPB-HARD-001,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,badcase,False,False,
RUN-LPB-HARD-001-qianfan_lite_baseline-V4,LPB-HARD-001,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,low,eval,False,False,
RUN-LPB-HARD-001-qianfan_lite_baseline-V3,LPB-HARD-001,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,sft,False,False,
RUN-LPB-HARD-001-qianfan_lite_baseline-V5,LPB-HARD-001,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,
RUN-LPB-HARD-002-qianfan_ernie_51-V0,LPB-HARD-002,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.357,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-HARD-002-qianfan_ernie_51-V1,LPB-HARD-002,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-002-qianfan_ernie_51-V4,LPB-HARD-002,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-002-qianfan_ernie_51-V3,LPB-HARD-002,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-002-qianfan_ernie_51-V5,LPB-HARD-002,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-002-qianfan_deepseek_v4_pro-V0,LPB-HARD-002,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.357,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_deepseek_v4_pro-V1,LPB-HARD-002,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.607,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_deepseek_v4_pro-V4,LPB-HARD-002,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.857,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_deepseek_v4_pro-V3,LPB-HARD-002,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.857,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_deepseek_v4_pro-V5,LPB-HARD-002,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.75,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_qwen35_27b-V0,LPB-HARD-002,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.357,high,human_review,False,True,
RUN-LPB-HARD-002-qianfan_qwen35_27b-V1,LPB-HARD-002,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,sft,False,False,
RUN-LPB-HARD-002-qianfan_qwen35_27b-V4,LPB-HARD-002,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,
RUN-LPB-HARD-002-qianfan_qwen35_27b-V3,LPB-HARD-002,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,sft,False,False,
RUN-LPB-HARD-002-qianfan_qwen35_27b-V5,LPB-HARD-002,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,eval,False,False,
RUN-LPB-HARD-002-qianfan_glm_52-V0,LPB-HARD-002,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.357,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_glm_52-V1,LPB-HARD-002,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.607,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_glm_52-V4,LPB-HARD-002,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.857,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_glm_52-V3,LPB-HARD-002,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.857,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_glm_52-V5,LPB-HARD-002,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.75,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-002-qianfan_lite_baseline-V0,LPB-HARD-002,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.357,high,human_review,False,True,
RUN-LPB-HARD-002-qianfan_lite_baseline-V1,LPB-HARD-002,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.607,medium,sft,False,False,
RUN-LPB-HARD-002-qianfan_lite_baseline-V4,LPB-HARD-002,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,eval,False,False,
RUN-LPB-HARD-002-qianfan_lite_baseline-V3,LPB-HARD-002,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.857,low,sft,False,False,
RUN-LPB-HARD-002-qianfan_lite_baseline-V5,LPB-HARD-002,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,eval,False,False,
RUN-LPB-HARD-003-qianfan_ernie_51-V0,LPB-HARD-003,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.321,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-HARD-003-qianfan_ernie_51-V1,LPB-HARD-003,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-003-qianfan_ernie_51-V4,LPB-HARD-003,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-003-qianfan_ernie_51-V3,LPB-HARD-003,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-003-qianfan_ernie_51-V5,LPB-HARD-003,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.893,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-003-qianfan_deepseek_v4_pro-V0,LPB-HARD-003,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.321,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_deepseek_v4_pro-V1,LPB-HARD-003,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.679,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_deepseek_v4_pro-V4,LPB-HARD-003,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.821,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_deepseek_v4_pro-V3,LPB-HARD-003,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.75,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_deepseek_v4_pro-V5,LPB-HARD-003,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.893,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_qwen35_27b-V0,LPB-HARD-003,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.321,high,human_review,False,True,
RUN-LPB-HARD-003-qianfan_qwen35_27b-V1,LPB-HARD-003,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,sft,False,False,
RUN-LPB-HARD-003-qianfan_qwen35_27b-V4,LPB-HARD-003,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,
RUN-LPB-HARD-003-qianfan_qwen35_27b-V3,LPB-HARD-003,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,sft,False,False,
RUN-LPB-HARD-003-qianfan_qwen35_27b-V5,LPB-HARD-003,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.893,low,eval,False,False,
RUN-LPB-HARD-003-qianfan_glm_52-V0,LPB-HARD-003,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.321,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_glm_52-V1,LPB-HARD-003,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.679,medium,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_glm_52-V4,LPB-HARD-003,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.821,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_glm_52-V3,LPB-HARD-003,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.75,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_glm_52-V5,LPB-HARD-003,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.893,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-003-qianfan_lite_baseline-V0,LPB-HARD-003,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.321,high,human_review,False,True,
RUN-LPB-HARD-003-qianfan_lite_baseline-V1,LPB-HARD-003,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.679,medium,sft,False,False,
RUN-LPB-HARD-003-qianfan_lite_baseline-V4,LPB-HARD-003,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.821,low,eval,False,False,
RUN-LPB-HARD-003-qianfan_lite_baseline-V3,LPB-HARD-003,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,sft,False,False,
RUN-LPB-HARD-003-qianfan_lite_baseline-V5,LPB-HARD-003,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.893,low,eval,False,False,
RUN-LPB-HARD-004-qianfan_ernie_51-V0,LPB-HARD-004,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-HARD-004-qianfan_ernie_51-V1,LPB-HARD-004,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.654,medium,badcase,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-004-qianfan_ernie_51-V4,LPB-HARD-004,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-004-qianfan_ernie_51-V3,LPB-HARD-004,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-004-qianfan_ernie_51-V5,LPB-HARD-004,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-004-qianfan_deepseek_v4_pro-V0,LPB-HARD-004,qianfan_deepseek_v4_pro,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_deepseek_v4_pro-V1,LPB-HARD-004,qianfan_deepseek_v4_pro,V1,arbitrated,"[""judge_ernie_51""]",0.654,medium,badcase,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_deepseek_v4_pro-V4,LPB-HARD-004,qianfan_deepseek_v4_pro,V4,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_deepseek_v4_pro-V3,LPB-HARD-004,qianfan_deepseek_v4_pro,V3,arbitrated,"[""judge_ernie_51""]",0.808,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_deepseek_v4_pro-V5,LPB-HARD-004,qianfan_deepseek_v4_pro,V5,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_qwen35_27b-V0,LPB-HARD-004,qianfan_qwen35_27b,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-HARD-004-qianfan_qwen35_27b-V1,LPB-HARD-004,qianfan_qwen35_27b,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.654,medium,badcase,False,False,
RUN-LPB-HARD-004-qianfan_qwen35_27b-V4,LPB-HARD-004,qianfan_qwen35_27b,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-HARD-004-qianfan_qwen35_27b-V3,LPB-HARD-004,qianfan_qwen35_27b,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,sft,False,False,
RUN-LPB-HARD-004-qianfan_qwen35_27b-V5,LPB-HARD-004,qianfan_qwen35_27b,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-HARD-004-qianfan_glm_52-V0,LPB-HARD-004,qianfan_glm_52,V0,arbitrated,"[""judge_ernie_51""]",0.269,high,human_review,True,True,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_glm_52-V1,LPB-HARD-004,qianfan_glm_52,V1,arbitrated,"[""judge_ernie_51""]",0.654,medium,badcase,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_glm_52-V4,LPB-HARD-004,qianfan_glm_52,V4,arbitrated,"[""judge_ernie_51""]",0.923,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_glm_52-V3,LPB-HARD-004,qianfan_glm_52,V3,arbitrated,"[""judge_ernie_51""]",0.808,low,sft,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_glm_52-V5,LPB-HARD-004,qianfan_glm_52,V5,arbitrated,"[""judge_ernie_51""]",0.885,low,eval,True,False,single_primary_after_self_eval_exclusion
RUN-LPB-HARD-004-qianfan_lite_baseline-V0,LPB-HARD-004,qianfan_lite_baseline,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.269,high,human_review,False,True,
RUN-LPB-HARD-004-qianfan_lite_baseline-V1,LPB-HARD-004,qianfan_lite_baseline,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.654,medium,badcase,False,False,
RUN-LPB-HARD-004-qianfan_lite_baseline-V4,LPB-HARD-004,qianfan_lite_baseline,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.923,low,eval,False,False,
RUN-LPB-HARD-004-qianfan_lite_baseline-V3,LPB-HARD-004,qianfan_lite_baseline,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.808,low,sft,False,False,
RUN-LPB-HARD-004-qianfan_lite_baseline-V5,LPB-HARD-004,qianfan_lite_baseline,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.885,low,eval,False,False,
RUN-LPB-HARD-005-qianfan_ernie_51-V0,LPB-HARD-005,qianfan_ernie_51,V0,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.286,high,human_review,False,True,arbiter_self_eval_blocked
RUN-LPB-HARD-005-qianfan_ernie_51-V1,LPB-HARD-005,qianfan_ernie_51,V1,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.714,medium,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-005-qianfan_ernie_51-V4,LPB-HARD-005,qianfan_ernie_51,V4,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,eval,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-005-qianfan_ernie_51-V3,LPB-HARD-005,qianfan_ernie_51,V3,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.75,low,sft,False,False,arbiter_self_eval_blocked
RUN-LPB-HARD-005-qianfan_ernie_51-V5,LPB-HARD-005,qianfan_ernie_51,V5,stable,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.786,low,eval,False,False,arbiter_self_eval_blocked
