run_id,sample_id,model_alias,version,workflow_condition,retrieved_source_ids,retrieval_scores,expected_source_ids,expected_source_hit_count,context_recall,context_precision,retrieval_status
RUN-LPB-ADV-004-qianfan_ernie_51-V4,LPB-ADV-004,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_ernie_51-V3,LPB-ADV-004,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V4,LPB-ADV-004,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V3,LPB-ADV-004,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_qwen35_27b-V4,LPB-ADV-004,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_qwen35_27b-V3,LPB-ADV-004,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_glm_52-V4,LPB-ADV-004,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_glm_52-V3,LPB-ADV-004,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_lite_baseline-V4,LPB-ADV-004,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-ADV-004-qianfan_lite_baseline-V3,LPB-ADV-004,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""STAT-CIVIL-CONTRACT-001"", ""CASE-TRAFFIC-INJURY-001"", ""STAT-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 24.290355, ""LOSS-001"": 36.856413, ""STAT-CIVIL-CONTRACT-001"": 30.581876, ""STAT-TRAFFIC-INJURY-001"": 24.114138}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_ernie_51-V4,LPB-CF-001A,qianfan_ernie_51,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_ernie_51-V3,LPB-CF-001A,qianfan_ernie_51,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V4,LPB-CF-001A,qianfan_deepseek_v4_pro,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V3,LPB-CF-001A,qianfan_deepseek_v4_pro,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_qwen35_27b-V4,LPB-CF-001A,qianfan_qwen35_27b,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_qwen35_27b-V3,LPB-CF-001A,qianfan_qwen35_27b,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_glm_52-V4,LPB-CF-001A,qianfan_glm_52,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_glm_52-V3,LPB-CF-001A,qianfan_glm_52,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_lite_baseline-V4,LPB-CF-001A,qianfan_lite_baseline,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001A-qianfan_lite_baseline-V3,LPB-CF-001A,qianfan_lite_baseline,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CASE-LABOR-PLATFORM-001"", ""LOSS-001"", ""STAT-EVIDENCE-001""]","{""CASE-LABOR-PLATFORM-001"": 40.20978, ""LOSS-001"": 38.639896, ""STAT-EVIDENCE-001"": 33.474855, ""STAT-LABOR-RELATION-001"": 52.376658}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_ernie_51-V4,LPB-CF-001B,qianfan_ernie_51,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_ernie_51-V3,LPB-CF-001B,qianfan_ernie_51,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V4,LPB-CF-001B,qianfan_deepseek_v4_pro,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V3,LPB-CF-001B,qianfan_deepseek_v4_pro,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_qwen35_27b-V4,LPB-CF-001B,qianfan_qwen35_27b,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_qwen35_27b-V3,LPB-CF-001B,qianfan_qwen35_27b,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_glm_52-V4,LPB-CF-001B,qianfan_glm_52,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_glm_52-V3,LPB-CF-001B,qianfan_glm_52,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_lite_baseline-V4,LPB-CF-001B,qianfan_lite_baseline,V4,W2,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-001B-qianfan_lite_baseline-V3,LPB-CF-001B,qianfan_lite_baseline,V3,W3,"[""STAT-LABOR-RELATION-001"", ""CONTRACT-PAY-001"", ""LOSS-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 39.035821, ""CONTRACT-PAY-001"": 42.465476, ""LOSS-001"": 41.245325, ""STAT-LABOR-RELATION-001"": 49.666159}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_ernie_51-V4,LPB-CF-002A,qianfan_ernie_51,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_ernie_51-V3,LPB-CF-002A,qianfan_ernie_51,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_deepseek_v4_pro-V4,LPB-CF-002A,qianfan_deepseek_v4_pro,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_deepseek_v4_pro-V3,LPB-CF-002A,qianfan_deepseek_v4_pro,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_qwen35_27b-V4,LPB-CF-002A,qianfan_qwen35_27b,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_qwen35_27b-V3,LPB-CF-002A,qianfan_qwen35_27b,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_glm_52-V4,LPB-CF-002A,qianfan_glm_52,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_glm_52-V3,LPB-CF-002A,qianfan_glm_52,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_lite_baseline-V4,LPB-CF-002A,qianfan_lite_baseline,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002A-qianfan_lite_baseline-V3,LPB-CF-002A,qianfan_lite_baseline,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""CONTRACT-GUARANTEE-001"", ""LOSS-001""]","{""CASE-LOAN-INVEST-001"": 43.80451, ""CONTRACT-GUARANTEE-001"": 32.924426, ""LOSS-001"": 31.277615, ""STAT-CIVIL-LOAN-001"": 39.391374}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_ernie_51-V4,LPB-CF-002B,qianfan_ernie_51,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_ernie_51-V3,LPB-CF-002B,qianfan_ernie_51,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_deepseek_v4_pro-V4,LPB-CF-002B,qianfan_deepseek_v4_pro,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_deepseek_v4_pro-V3,LPB-CF-002B,qianfan_deepseek_v4_pro,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_qwen35_27b-V4,LPB-CF-002B,qianfan_qwen35_27b,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_qwen35_27b-V3,LPB-CF-002B,qianfan_qwen35_27b,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_glm_52-V4,LPB-CF-002B,qianfan_glm_52,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_glm_52-V3,LPB-CF-002B,qianfan_glm_52,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_lite_baseline-V4,LPB-CF-002B,qianfan_lite_baseline,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-002B-qianfan_lite_baseline-V3,LPB-CF-002B,qianfan_lite_baseline,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-CIVIL-LOAN-001"", ""LOSS-001"", ""CASE-GUARANTEE-WECHAT-001""]","{""CASE-GUARANTEE-WECHAT-001"": 29.650777, ""CASE-LOAN-INVEST-001"": 94.287863, ""LOSS-001"": 31.78907, ""STAT-CIVIL-LOAN-001"": 37.663563}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_ernie_51-V4,LPB-CF-003A,qianfan_ernie_51,V4,W2,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_ernie_51-V3,LPB-CF-003A,qianfan_ernie_51,V3,W3,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_deepseek_v4_pro-V4,LPB-CF-003A,qianfan_deepseek_v4_pro,V4,W2,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_deepseek_v4_pro-V3,LPB-CF-003A,qianfan_deepseek_v4_pro,V3,W3,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_qwen35_27b-V4,LPB-CF-003A,qianfan_qwen35_27b,V4,W2,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_qwen35_27b-V3,LPB-CF-003A,qianfan_qwen35_27b,V3,W3,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_glm_52-V4,LPB-CF-003A,qianfan_glm_52,V4,W2,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_glm_52-V3,LPB-CF-003A,qianfan_glm_52,V3,W3,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_lite_baseline-V4,LPB-CF-003A,qianfan_lite_baseline,V4,W2,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
RUN-LPB-CF-003A-qianfan_lite_baseline-V3,LPB-CF-003A,qianfan_lite_baseline,V3,W3,"[""CASE-DEPOSIT-ORDER-001"", ""STAT-EVIDENCE-001"", ""NOTICE-001"", ""LOSS-001""]","{""CASE-DEPOSIT-ORDER-001"": 35.497014, ""LOSS-001"": 30.63045, ""NOTICE-001"": 33.537285, ""STAT-EVIDENCE-001"": 35.168986}",[],0,,,hit
